Model_ID,N_features,Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
499,7,"Dipole_1, Q_0, C6, r2, r2_acc, Polarizability, Polar_acc",0.982,0.9316,0.0504,2.4978,0.9769,106.48,136.78,0.979,1.5787,Scaffold_BX-6,88
148,4,"Monopole, Dipole_1, r2_acc, Polarizability",0.972,0.9262,0.0457,2.6304,0.9661,133.16,156.47,0.9845,1.3538,Scaffold_BX-6,89
150,4,"Monopole, Dipole_1, Polarizability, Polar_acc",0.972,0.9262,0.0457,2.6304,0.9661,133.16,156.47,0.9845,1.3538,Scaffold_BX-6,90
290,5,"Monopole, Dipole_1, r2_acc, Polarizability, Polar_acc",0.972,0.9262,0.0457,2.6304,0.9655,135.16,160.8,0.9845,1.3538,Scaffold_BX-6,91
51,3,"Monopole, Dipole_1, Polarizability",0.972,0.9262,0.0457,2.6304,0.9666,131.16,152.14,0.9845,1.3538,Scaffold_BX-6,92
139,4,"Monopole, Dipole_1, Q_2, Polarizability",0.9788,0.9249,0.054,2.9993,0.9718,119.12,142.43,0.9862,1.2808,"Q_2, Scaffold_BX-6, Scaffold_Benzene",93
280,5,"Monopole, Dipole_1, Q_2, Polarizability, Polar_acc",0.9788,0.9249,0.054,2.9993,0.9714,121.12,146.76,0.9862,1.2808,"Q_2, Scaffold_BX-6, Scaffold_Benzene",94
411,6,"Monopole, Dipole_1, Q_2, r2_acc, Polarizability, Polar_acc",0.9788,0.9249,0.054,2.9993,0.9709,123.12,151.09,0.9862,1.2808,"Q_2, Scaffold_BX-6, Scaffold_Benzene",95
278,5,"Monopole, Dipole_1, Q_2, r2_acc, Polarizability",0.9788,0.9249,0.054,2.9993,0.9714,121.12,146.76,0.9862,1.2808,"Q_2, Scaffold_BX-6, Scaffold_Benzene",96
389,6,"Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polarizability",0.9829,0.9217,0.0612,2.9675,0.9775,103.51,131.48,0.9878,1.2024,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",97
391,6,"Monopole, Dipole_1, Q_0, Q_2, Polarizability, Polar_acc",0.9829,0.9217,0.0612,2.9675,0.9775,103.51,131.48,0.9878,1.2024,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",98
259,5,"Monopole, Dipole_1, Q_0, Q_2, Polarizability",0.9829,0.9217,0.0612,2.9675,0.9779,101.51,127.15,0.9878,1.2024,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",99
475,7,"Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polarizability, Polar_acc",0.9829,0.9217,0.0612,2.9675,0.9772,105.51,135.81,0.9878,1.2024,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",100
196,4,"Dipole_1, Q_0, r2, Polarizability",0.9794,0.9198,0.0596,2.6177,0.9747,110.94,134.25,0.9854,1.3144,Scaffold_BX-6,101
342,5,"Dipole_1, Q_0, r2, r2_acc, Polarizability",0.9794,0.9198,0.0596,2.6177,0.9743,112.94,138.58,0.9854,1.3144,Scaffold_BX-6,102
452,6,"Dipole_1, Q_0, r2, r2_acc, Polarizability, Polar_acc",0.9794,0.9198,0.0596,2.6177,0.9739,114.94,142.91,0.9854,1.3144,Scaffold_BX-6,103
344,5,"Dipole_1, Q_0, r2, Polarizability, Polar_acc",0.9794,0.9198,0.0596,2.6177,0.9743,112.94,138.58,0.9854,1.3144,Scaffold_BX-6,104
75,3,"Dipole_1, Q_0, C6",0.9704,0.9188,0.0517,2.4918,0.9657,133.17,154.15,0.9558,2.2882,Scaffold_BX-6,105
192,4,"Dipole_1, Q_0, C6, r2_acc",0.9704,0.9188,0.0517,2.4918,0.9652,135.17,158.48,0.9558,2.2882,Scaffold_BX-6,106
194,4,"Dipole_1, Q_0, C6, Polar_acc",0.9704,0.9188,0.0517,2.4918,0.9652,135.17,158.48,0.9558,2.2882,Scaffold_BX-6,107
340,5,"Dipole_1, Q_0, C6, r2_acc, Polar_acc",0.9704,0.9188,0.0517,2.4918,0.9646,137.17,162.81,0.9558,2.2882,Scaffold_BX-6,108
262,5,"Monopole, Dipole_1, Q_0, C6, r2_acc",0.9793,0.9163,0.063,2.6547,0.974,113.88,139.52,0.978,1.6134,Scaffold_BX-6,109
131,4,"Monopole, Dipole_1, Q_0, C6",0.9793,0.9163,0.063,2.6547,0.9744,111.88,135.19,0.978,1.6134,Scaffold_BX-6,110
396,6,"Monopole, Dipole_1, Q_0, C6, r2_acc, Polar_acc",0.9793,0.9163,0.063,2.6547,0.9735,115.88,143.85,0.978,1.6134,Scaffold_BX-6,111
264,5,"Monopole, Dipole_1, Q_0, C6, Polar_acc",0.9793,0.9163,0.063,2.6547,0.974,113.88,139.52,0.978,1.6134,Scaffold_BX-6,112
327,5,"Dipole_1, Q_0, Q_2, C6, r2_acc",0.971,0.915,0.056,2.6649,0.965,136.46,162.1,0.9526,2.3709,"Q_2, Scaffold_BX-6, Scaffold_Benzene",113
442,6,"Dipole_1, Q_0, Q_2, C6, r2_acc, Polar_acc",0.971,0.915,0.056,2.6649,0.9644,138.46,166.43,0.9526,2.3709,"Q_2, Scaffold_BX-6, Scaffold_Benzene",114
186,4,"Dipole_1, Q_0, Q_2, C6",0.971,0.915,0.056,2.6649,0.9655,134.46,157.77,0.9526,2.3709,"Q_2, Scaffold_BX-6, Scaffold_Benzene",115
329,5,"Dipole_1, Q_0, Q_2, C6, Polar_acc",0.971,0.915,0.056,2.6649,0.965,136.46,162.1,0.9526,2.3709,"Q_2, Scaffold_BX-6, Scaffold_Benzene",116
274,5,"Monopole, Dipole_1, Q_2, C6, Polar_acc",0.9758,0.9124,0.0634,3.1887,0.9675,130.81,156.45,0.9721,1.8195,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",117
136,4,"Monopole, Dipole_1, Q_2, C6",0.9758,0.9124,0.0634,3.1887,0.968,128.81,152.12,0.9721,1.8195,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",118
406,6,"Monopole, Dipole_1, Q_2, C6, r2_acc, Polar_acc",0.9758,0.9124,0.0634,3.1887,0.9669,132.81,160.78,0.9721,1.8195,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",119
272,5,"Monopole, Dipole_1, Q_2, C6, r2_acc",0.9758,0.9124,0.0634,3.1887,0.9675,130.81,156.45,0.9721,1.8195,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",120
498,7,"Dipole_1, Q_0, Q_2, r2, r2_acc, Polarizability, Polar_acc",0.9802,0.9103,0.07,3.1108,0.9739,115.71,146.01,0.9845,1.3559,"Q_2, Scaffold_BX-6, Scaffold_Benzene",121
446,6,"Dipole_1, Q_0, Q_2, r2, Polarizability, Polar_acc",0.9802,0.9103,0.07,3.1108,0.9743,113.71,141.68,0.9845,1.3559,"Q_2, Scaffold_BX-6, Scaffold_Benzene",122
331,5,"Dipole_1, Q_0, Q_2, r2, Polarizability",0.9802,0.9103,0.07,3.1108,0.9747,111.71,137.35,0.9845,1.3559,"Q_2, Scaffold_BX-6, Scaffold_Benzene",123
444,6,"Dipole_1, Q_0, Q_2, r2, r2_acc, Polarizability",0.9802,0.9103,0.07,3.1108,0.9743,113.71,141.68,0.9845,1.3559,"Q_2, Scaffold_BX-6, Scaffold_Benzene",124
385,6,"Monopole, Dipole_1, Q_0, Q_2, C6, Polar_acc",0.9802,0.91,0.0701,3.0587,0.9741,114.17,142.14,0.9762,1.6804,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",125
383,6,"Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc",0.9802,0.91,0.0701,3.0587,0.9741,114.17,142.14,0.9762,1.6804,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",126
256,5,"Monopole, Dipole_1, Q_0, Q_2, C6",0.9802,0.91,0.0701,3.0587,0.9745,112.17,137.81,0.9762,1.6804,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",127
470,7,"Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc, Polar_acc",0.9802,0.91,0.0701,3.0587,0.9737,116.17,146.47,0.9762,1.6804,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",128
345,5,"Dipole_1, Q_0, r2_acc, Polarizability, Polar_acc",0.9675,0.9095,0.058,2.6996,0.9608,145.02,170.66,0.9587,2.211,Scaffold_BX-6,129
198,4,"Dipole_1, Q_0, r2_acc, Polarizability",0.9675,0.9095,0.058,2.6996,0.9614,143.02,166.33,0.9587,2.211,Scaffold_BX-6,130
78,3,"Dipole_1, Q_0, Polarizability",0.9675,0.9095,0.058,2.6996,0.962,141.02,162.0,0.9587,2.211,Scaffold_BX-6,131
200,4,"Dipole_1, Q_0, Polarizability, Polar_acc",0.9675,0.9095,0.058,2.6996,0.9614,143.02,166.33,0.9587,2.211,Scaffold_BX-6,132
510,8,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polarizability, Polar_acc",0.9829,0.9081,0.0748,3.3554,0.9766,108.17,140.81,0.9813,1.4881,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",133
496,7,"Dipole_1, Q_0, Q_2, C6, r2, Polarizability, Polar_acc",0.9829,0.9081,0.0748,3.3554,0.977,106.17,136.47,0.9813,1.4881,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",134
494,7,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polarizability",0.9829,0.9081,0.0748,3.3554,0.977,106.17,136.47,0.9813,1.4881,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",135
439,6,"Dipole_1, Q_0, Q_2, C6, r2, Polarizability",0.9829,0.9081,0.0748,3.3554,0.9773,104.17,132.14,0.9813,1.4881,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",136
142,4,"Monopole, Dipole_1, C6, r2_acc",0.966,0.9076,0.0585,2.8358,0.9591,147.35,170.66,0.974,1.7552,Scaffold_BX-6,137
144,4,"Monopole, Dipole_1, C6, Polar_acc",0.966,0.9076,0.0585,2.8358,0.9591,147.35,170.66,0.974,1.7552,Scaffold_BX-6,138
285,5,"Monopole, Dipole_1, C6, r2_acc, Polar_acc",0.966,0.9076,0.0585,2.8358,0.9585,149.35,174.99,0.974,1.7552,Scaffold_BX-6,139
48,3,"Monopole, Dipole_1, C6",0.966,0.9076,0.0585,2.8358,0.9597,145.35,166.33,0.974,1.7552,Scaffold_BX-6,140
335,5,"Dipole_1, Q_0, Q_2, Polarizability, Polar_acc",0.9684,0.9034,0.065,2.9702,0.9613,143.94,169.58,0.9544,2.3251,"Q_2, Scaffold_BX-6, Scaffold_Benzene",141
447,6,"Dipole_1, Q_0, Q_2, r2_acc, Polarizability, Polar_acc",0.9684,0.9034,0.065,2.9702,0.9607,145.94,173.91,0.9544,2.3251,"Q_2, Scaffold_BX-6, Scaffold_Benzene",142
189,4,"Dipole_1, Q_0, Q_2, Polarizability",0.9684,0.9034,0.065,2.9702,0.9619,141.94,165.24,0.9544,2.3251,"Q_2, Scaffold_BX-6, Scaffold_Benzene",143
333,5,"Dipole_1, Q_0, Q_2, r2_acc, Polarizability",0.9684,0.9034,0.065,2.9702,0.9613,143.94,169.58,0.9544,2.3251,"Q_2, Scaffold_BX-6, Scaffold_Benzene",144
497,7,"Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability, Polar_acc",0.9745,0.9028,0.0717,2.8948,0.9675,132.23,162.53,0.9464,2.5203,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",145
443,6,"Dipole_1, Q_0, Q_2, C6, Polarizability, Polar_acc",0.9745,0.9028,0.0717,2.8948,0.9681,130.23,158.2,0.9464,2.5203,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",146
441,6,"Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability",0.9745,0.9028,0.0717,2.8948,0.9681,130.23,158.2,0.9464,2.5203,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",147
328,5,"Dipole_1, Q_0, Q_2, C6, Polarizability",0.9745,0.9028,0.0717,2.8948,0.9685,128.23,153.87,0.9464,2.5203,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",148
440,6,"Dipole_1, Q_0, Q_2, C6, r2, Polar_acc",0.9772,0.901,0.0762,2.9968,0.9708,123.4,151.37,0.9644,2.0529,"Q_2, r2, Scaffold_BX-6, Scaffold_Benzene",149
438,6,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc",0.9772,0.901,0.0762,2.9968,0.9708,123.4,151.37,0.9644,2.0529,"Q_2, r2, Scaffold_BX-6, Scaffold_Benzene",150
495,7,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polar_acc",0.9772,0.901,0.0762,2.9968,0.9703,125.4,155.7,0.9644,2.0529,"Q_2, r2, Scaffold_BX-6, Scaffold_Benzene",151
326,5,"Dipole_1, Q_0, Q_2, C6, r2",0.9772,0.901,0.0762,2.9968,0.9713,121.4,147.04,0.9644,2.0529,"Q_2, r2, Scaffold_BX-6, Scaffold_Benzene",152
193,4,"Dipole_1, Q_0, C6, Polarizability",0.9739,0.9005,0.0734,2.9083,0.9683,128.09,151.4,0.952,2.3851,"C6, Polarizability, Scaffold_BX-6",153
339,5,"Dipole_1, Q_0, C6, r2_acc, Polarizability",0.9739,0.9005,0.0734,2.9083,0.9678,130.09,155.73,0.952,2.3851,"C6, Polarizability, Scaffold_BX-6",154
341,5,"Dipole_1, Q_0, C6, Polarizability, Polar_acc",0.9739,0.9005,0.0734,2.9083,0.9678,130.09,155.73,0.952,2.3851,"C6, Polarizability, Scaffold_BX-6",155
451,6,"Dipole_1, Q_0, C6, r2_acc, Polarizability, Polar_acc",0.9739,0.9005,0.0734,2.9083,0.9673,132.09,160.06,0.952,2.3851,"C6, Polarizability, Scaffold_BX-6",156
449,6,"Dipole_1, Q_0, C6, r2, r2_acc, Polar_acc",0.9765,0.8994,0.0771,2.911,0.97,125.41,153.38,0.9676,1.9591,"r2, Scaffold_BX-6",157
336,5,"Dipole_1, Q_0, C6, r2, r2_acc",0.9765,0.8994,0.0771,2.911,0.9705,123.41,149.05,0.9676,1.9591,"r2, Scaffold_BX-6",158
338,5,"Dipole_1, Q_0, C6, r2, Polar_acc",0.9765,0.8994,0.0771,2.911,0.9705,123.41,149.05,0.9676,1.9591,"r2, Scaffold_BX-6",159
191,4,"Dipole_1, Q_0, C6, r2",0.9765,0.8994,0.0771,2.911,0.9709,121.41,144.72,0.9676,1.9591,"r2, Scaffold_BX-6",160
197,4,"Dipole_1, Q_0, r2, Polar_acc",0.9618,0.8915,0.0703,3.0322,0.954,156.33,179.64,0.9513,2.4027,Scaffold_BX-6,161
343,5,"Dipole_1, Q_0, r2, r2_acc, Polar_acc",0.9618,0.8915,0.0703,3.0322,0.9533,158.33,183.97,0.9513,2.4027,Scaffold_BX-6,162
195,4,"Dipole_1, Q_0, r2, r2_acc",0.9618,0.8915,0.0703,3.0322,0.954,156.33,179.64,0.9513,2.4027,Scaffold_BX-6,163
76,3,"Dipole_1, Q_0, r2",0.9618,0.8915,0.0703,3.0322,0.9547,154.33,175.31,0.9513,2.4027,Scaffold_BX-6,164
354,5,"Dipole_1, Q_2, r2, Polarizability, Polar_acc",0.9726,0.888,0.0846,3.6826,0.9617,143.24,168.87,0.9769,1.655,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",165
457,6,"Dipole_1, Q_2, r2, r2_acc, Polarizability, Polar_acc",0.9726,0.888,0.0846,3.6826,0.9611,145.24,173.21,0.9769,1.655,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",166
352,5,"Dipole_1, Q_2, r2, r2_acc, Polarizability",0.9726,0.888,0.0846,3.6826,0.9617,143.24,168.87,0.9769,1.655,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",167
206,4,"Dipole_1, Q_2, r2, Polarizability",0.9726,0.888,0.0846,3.6826,0.9623,141.24,164.54,0.9769,1.655,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",168
188,4,"Dipole_1, Q_0, Q_2, r2_acc",0.9557,0.8877,0.068,3.2162,0.9469,167.18,190.49,0.9395,2.6773,Scaffold_BX-6,169
334,5,"Dipole_1, Q_0, Q_2, r2_acc, Polar_acc",0.9557,0.8877,0.068,3.2162,0.9461,169.18,194.82,0.9395,2.6773,Scaffold_BX-6,170
190,4,"Dipole_1, Q_0, Q_2, Polar_acc",0.9557,0.8877,0.068,3.2162,0.9469,167.18,190.49,0.9395,2.6773,Scaffold_BX-6,171
74,3,"Dipole_1, Q_0, Q_2",0.9557,0.8877,0.068,3.2162,0.9477,165.18,186.16,0.9395,2.6773,Scaffold_BX-6,172
332,5,"Dipole_1, Q_0, Q_2, r2, Polar_acc",0.9638,0.887,0.0768,3.3278,0.9552,155.17,180.81,0.9442,2.5709,"Q_2, Scaffold_BX-6, Scaffold_Benzene",173
187,4,"Dipole_1, Q_0, Q_2, r2",0.9638,0.887,0.0768,3.3278,0.9559,153.17,176.48,0.9442,2.5709,"Q_2, Scaffold_BX-6, Scaffold_Benzene",174
445,6,"Dipole_1, Q_0, Q_2, r2, r2_acc, Polar_acc",0.9638,0.887,0.0768,3.3278,0.9545,157.17,185.14,0.9442,2.5709,"Q_2, Scaffold_BX-6, Scaffold_Benzene",175
330,5,"Dipole_1, Q_0, Q_2, r2, r2_acc",0.9638,0.887,0.0768,3.3278,0.9552,155.17,180.81,0.9442,2.5709,"Q_2, Scaffold_BX-6, Scaffold_Benzene",176
295,5,"Monopole, Q_0, Q_2, r2, r2_acc",0.9557,0.8865,0.0692,3.1954,0.9463,168.92,194.56,0.9488,2.4626,"Scaffold_BX-6, Scaffold_Benzene",177
424,6,"Monopole, Q_0, Q_2, r2, r2_acc, Polar_acc",0.9557,0.8865,0.0692,3.1954,0.9454,170.92,198.89,0.9488,2.4626,"Scaffold_BX-6, Scaffold_Benzene",178
152,4,"Monopole, Q_0, Q_2, r2",0.9557,0.8865,0.0692,3.1954,0.9471,166.92,190.23,0.9488,2.4626,"Scaffold_BX-6, Scaffold_Benzene",179
297,5,"Monopole, Q_0, Q_2, r2, Polar_acc",0.9557,0.8865,0.0692,3.1954,0.9463,168.92,194.56,0.9488,2.4626,"Scaffold_BX-6, Scaffold_Benzene",180
426,6,"Monopole, Q_0, Q_2, r2_acc, Polarizability, Polar_acc",0.9558,0.8852,0.0705,3.222,0.9455,170.84,198.81,0.9493,2.4516,"Scaffold_BX-6, Scaffold_Benzene",181
298,5,"Monopole, Q_0, Q_2, r2_acc, Polarizability",0.9558,0.8852,0.0705,3.222,0.9463,168.84,194.48,0.9493,2.4516,"Scaffold_BX-6, Scaffold_Benzene",182
300,5,"Monopole, Q_0, Q_2, Polarizability, Polar_acc",0.9558,0.8852,0.0705,3.222,0.9463,168.84,194.48,0.9493,2.4516,"Scaffold_BX-6, Scaffold_Benzene",183
154,4,"Monopole, Q_0, Q_2, Polarizability",0.9558,0.8852,0.0705,3.222,0.9472,166.84,190.15,0.9493,2.4516,"Scaffold_BX-6, Scaffold_Benzene",184
201,4,"Dipole_1, Q_2, C6, r2",0.97,0.8834,0.0865,3.6623,0.9599,145.91,169.22,0.9459,2.5328,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",185
348,5,"Dipole_1, Q_2, C6, r2, Polar_acc",0.97,0.8834,0.0865,3.6623,0.9593,147.91,173.55,0.9459,2.5328,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",186
346,5,"Dipole_1, Q_2, C6, r2, r2_acc",0.97,0.8834,0.0865,3.6623,0.9593,147.91,173.55,0.9459,2.5328,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",187
454,6,"Dipole_1, Q_2, C6, r2, r2_acc, Polar_acc",0.97,0.8834,0.0865,3.6623,0.9586,149.91,177.88,0.9459,2.5328,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",188
260,5,"Monopole, Dipole_1, Q_0, Q_2, Polar_acc",0.9567,0.882,0.0747,3.3422,0.9469,168.04,193.68,0.9372,2.7279,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",189
390,6,"Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polar_acc",0.9567,0.882,0.0747,3.3422,0.9461,170.04,198.01,0.9372,2.7279,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",190
258,5,"Monopole, Dipole_1, Q_0, Q_2, r2_acc",0.9567,0.882,0.0747,3.3422,0.9469,168.04,193.68,0.9372,2.7279,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",191
130,4,"Monopole, Dipole_1, Q_0, Q_2",0.9567,0.882,0.0747,3.3422,0.9477,166.04,189.35,0.9372,2.7279,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",192
294,5,"Monopole, Q_0, Q_2, C6, Polar_acc",0.957,0.8818,0.0752,3.3012,0.9476,167.08,192.72,0.952,2.3858,"Scaffold_BX-6, Scaffold_Benzene",193
292,5,"Monopole, Q_0, Q_2, C6, r2_acc",0.957,0.8818,0.0752,3.3012,0.9476,167.08,192.72,0.952,2.3858,"Scaffold_BX-6, Scaffold_Benzene",194
151,4,"Monopole, Q_0, Q_2, C6",0.957,0.8818,0.0752,3.3012,0.9484,165.08,188.39,0.952,2.3858,"Scaffold_BX-6, Scaffold_Benzene",195
421,6,"Monopole, Q_0, Q_2, C6, r2_acc, Polar_acc",0.957,0.8818,0.0752,3.3012,0.9467,169.08,197.05,0.952,2.3858,"Scaffold_BX-6, Scaffold_Benzene",196
351,5,"Dipole_1, Q_2, C6, Polarizability, Polar_acc",0.9659,0.8815,0.0843,3.6241,0.9553,154.89,180.53,0.8995,3.4518,Scaffold_Pyrimidine,197
203,4,"Dipole_1, Q_2, C6, Polarizability",0.9659,0.8815,0.0843,3.6241,0.956,152.89,176.2,0.8995,3.4518,Scaffold_Pyrimidine,198
456,6,"Dipole_1, Q_2, C6, r2_acc, Polarizability, Polar_acc",0.9659,0.8815,0.0843,3.6241,0.9546,156.89,184.86,0.8995,3.4518,Scaffold_Pyrimidine,199
349,5,"Dipole_1, Q_2, C6, r2_acc, Polarizability",0.9659,0.8815,0.0843,3.6241,0.9553,154.89,180.53,0.8995,3.4518,Scaffold_Pyrimidine,200
463,6,"Q_0, Q_2, r2, r2_acc, Polarizability, Polar_acc",0.9559,0.8794,0.0765,3.3347,0.9453,171.08,199.05,0.9503,2.4258,"Scaffold_BX-6, Scaffold_Benzene",201
369,5,"Q_0, Q_2, r2, Polarizability, Polar_acc",0.9559,0.8794,0.0765,3.3347,0.9462,169.08,194.72,0.9503,2.4258,"Scaffold_BX-6, Scaffold_Benzene",202
226,4,"Q_0, Q_2, r2, Polarizability",0.9559,0.8794,0.0765,3.3347,0.947,167.08,190.39,0.9503,2.4258,"Scaffold_BX-6, Scaffold_Benzene",203
367,5,"Q_0, Q_2, r2, r2_acc, Polarizability",0.9559,0.8794,0.0765,3.3347,0.9462,169.08,194.72,0.9503,2.4258,"Scaffold_BX-6, Scaffold_Benzene",204
453,6,"Dipole_1, Q_2, C6, r2, r2_acc, Polarizability",0.974,0.8776,0.0963,3.9229,0.9615,144.41,172.38,0.9856,1.3078,"Q_2, C6, Scaffold_BX-6, Scaffold_Benzene",205
455,6,"Dipole_1, Q_2, C6, r2, Polarizability, Polar_acc",0.974,0.8776,0.0963,3.9229,0.9615,144.41,172.38,0.9856,1.3078,"Q_2, C6, Scaffold_BX-6, Scaffold_Benzene",206
500,7,"Dipole_1, Q_2, C6, r2, r2_acc, Polarizability, Polar_acc",0.974,0.8776,0.0963,3.9229,0.9609,146.41,176.71,0.9856,1.3078,"Q_2, C6, Scaffold_BX-6, Scaffold_Benzene",207
347,5,"Dipole_1, Q_2, C6, r2, Polarizability",0.974,0.8776,0.0963,3.9229,0.9621,142.41,168.05,0.9856,1.3078,"Q_2, C6, Scaffold_BX-6, Scaffold_Benzene",208
318,5,"Monopole, Q_2, r2, r2_acc, Polar_acc",0.9538,0.876,0.0778,3.4611,0.9432,173.12,198.76,0.9538,2.3387,—,209
60,3,"Monopole, Q_2, r2",0.9538,0.876,0.0778,3.4611,0.9449,169.12,190.1,0.9538,2.3387,—,210
172,4,"Monopole, Q_2, r2, Polar_acc",0.9538,0.876,0.0778,3.4611,0.9441,171.12,194.43,0.9538,2.3387,—,211
170,4,"Monopole, Q_2, r2, r2_acc",0.9538,0.876,0.0778,3.4611,0.9441,171.12,194.43,0.9538,2.3387,—,212
350,5,"Dipole_1, Q_2, C6, r2_acc, Polar_acc",0.9456,0.8757,0.0699,3.506,0.934,184.58,210.22,0.8766,3.8235,—,213
80,3,"Dipole_1, Q_2, C6",0.9456,0.8757,0.0699,3.506,0.936,180.58,201.56,0.8766,3.8235,—,214
202,4,"Dipole_1, Q_2, C6, r2_acc",0.9456,0.8757,0.0699,3.506,0.935,182.58,205.89,0.8766,3.8235,—,215
204,4,"Dipole_1, Q_2, C6, Polar_acc",0.9456,0.8757,0.0699,3.506,0.935,182.58,205.89,0.8766,3.8235,—,216
53,3,"Monopole, Q_0, Q_2",0.9495,0.8731,0.0764,3.4673,0.9403,175.31,196.29,0.9389,2.6901,"Scaffold_BX-6, Scaffold_Benzene",217
299,5,"Monopole, Q_0, Q_2, r2_acc, Polar_acc",0.9495,0.8731,0.0764,3.4673,0.9384,179.31,204.95,0.9389,2.6901,"Scaffold_BX-6, Scaffold_Benzene",218
153,4,"Monopole, Q_0, Q_2, r2_acc",0.9495,0.8731,0.0764,3.4673,0.9394,177.31,200.62,0.9389,2.6901,"Scaffold_BX-6, Scaffold_Benzene",219
155,4,"Monopole, Q_0, Q_2, Polar_acc",0.9495,0.8731,0.0764,3.4673,0.9394,177.31,200.62,0.9389,2.6901,"Scaffold_BX-6, Scaffold_Benzene",220
175,4,"Monopole, Q_2, Polarizability, Polar_acc",0.9534,0.8725,0.0809,3.5503,0.9433,172.25,195.56,0.9551,2.3075,Scaffold_Benzene,221
173,4,"Monopole, Q_2, r2_acc, Polarizability",0.9534,0.8725,0.0809,3.5503,0.9433,172.25,195.56,0.9551,2.3075,Scaffold_Benzene,222
320,5,"Monopole, Q_2, r2_acc, Polarizability, Polar_acc",0.9534,0.8725,0.0809,3.5503,0.9424,174.25,199.89,0.9551,2.3075,Scaffold_Benzene,223
62,3,"Monopole, Q_2, Polarizability",0.9534,0.8725,0.0809,3.5503,0.9441,170.25,191.23,0.9551,2.3075,Scaffold_Benzene,224
425,6,"Monopole, Q_0, Q_2, r2, Polarizability, Polar_acc",0.9561,0.8719,0.0842,3.4748,0.9455,170.83,198.8,0.9495,2.4469,"Monopole, r2, Polarizability, Scaffold_BX-6, Scaffold_Benzene",225
296,5,"Monopole, Q_0, Q_2, r2, Polarizability",0.9561,0.8719,0.0842,3.4748,0.9463,168.83,194.47,0.9495,2.4469,"Monopole, r2, Polarizability, Scaffold_BX-6, Scaffold_Benzene",226
491,7,"Monopole, Q_0, Q_2, r2, r2_acc, Polarizability, Polar_acc",0.9561,0.8719,0.0842,3.4748,0.9446,172.83,203.13,0.9495,2.4469,"Monopole, r2, Polarizability, Scaffold_BX-6, Scaffold_Benzene",227
423,6,"Monopole, Q_0, Q_2, r2, r2_acc, Polarizability",0.9561,0.8719,0.0842,3.4748,0.9455,170.83,198.8,0.9495,2.4469,"Monopole, r2, Polarizability, Scaffold_BX-6, Scaffold_Benzene",228
