Model_ID,N_features,Features,All_Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
353,5,"Dipole_1, Q_2, r2, r2_acc, Polar_acc","Dipole_1, Q_2, r2, r2_acc, Polar_acc, Scaffold_Factor",0.777,0.6453,0.1318,0.0508,0.7202,-433.27,-405.46,0.3263,0.1805,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",445
205,4,"Dipole_1, Q_2, r2, r2_acc","Dipole_1, Q_2, r2, r2_acc, Scaffold_Factor",0.777,0.6453,0.1318,0.0508,0.7246,-435.27,-409.78,0.3263,0.1805,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",446
81,3,"Dipole_1, Q_2, r2","Dipole_1, Q_2, r2, Scaffold_Factor",0.777,0.6453,0.1318,0.0508,0.7289,-437.27,-414.1,0.3263,0.1805,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",447
207,4,"Dipole_1, Q_2, r2, Polar_acc","Dipole_1, Q_2, r2, Polar_acc, Scaffold_Factor",0.777,0.6453,0.1318,0.0508,0.7246,-435.27,-409.78,0.3263,0.1805,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",448
250,4,"Q_2, r2_acc, Polarizability, Polar_acc","Q_2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.7699,0.636,0.1339,0.0516,0.7162,-433.02,-407.53,0.3232,0.181,Scaffold_BX-6,449
117,3,"Q_2, r2_acc, Polarizability","Q_2, r2_acc, Polarizability, Scaffold_Factor",0.7699,0.636,0.1339,0.0516,0.7207,-435.02,-411.85,0.3232,0.181,Scaffold_BX-6,450
119,3,"Q_2, Polarizability, Polar_acc","Q_2, Polarizability, Polar_acc, Scaffold_Factor",0.7699,0.636,0.1339,0.0516,0.7207,-435.02,-411.85,0.3232,0.181,Scaffold_BX-6,451
34,2,"Q_2, Polarizability","Q_2, Polarizability, Scaffold_Factor",0.7699,0.636,0.1339,0.0516,0.725,-437.02,-416.17,0.3232,0.181,Scaffold_BX-6,452
10,2,"Monopole, Dipole_1","Monopole, Dipole_1, Scaffold_Factor",0.7673,0.6341,0.1332,0.052,0.722,-436.21,-415.35,0.2727,0.1876,"Scaffold_BX-6, Scaffold_Benzene",453
149,4,"Monopole, Dipole_1, r2_acc, Polar_acc","Monopole, Dipole_1, r2_acc, Polar_acc, Scaffold_Factor",0.7673,0.6341,0.1332,0.052,0.7131,-432.21,-406.71,0.2727,0.1876,"Scaffold_BX-6, Scaffold_Benzene",454
50,3,"Monopole, Dipole_1, r2_acc","Monopole, Dipole_1, r2_acc, Scaffold_Factor",0.7673,0.6341,0.1332,0.052,0.7176,-434.21,-411.03,0.2727,0.1876,"Scaffold_BX-6, Scaffold_Benzene",455
52,3,"Monopole, Dipole_1, Polar_acc","Monopole, Dipole_1, Polar_acc, Scaffold_Factor",0.7673,0.6341,0.1332,0.052,0.7176,-434.21,-411.03,0.2727,0.1876,"Scaffold_BX-6, Scaffold_Benzene",456
209,4,"Dipole_1, Q_2, r2_acc, Polar_acc","Dipole_1, Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.7697,0.6274,0.1423,0.0519,0.7172,-433.26,-407.77,0.3263,0.1805,"Scaffold_Factor, Scaffold_BX-6",457
84,3,"Dipole_1, Q_2, Polar_acc","Dipole_1, Q_2, Polar_acc, Scaffold_Factor",0.7697,0.6274,0.1423,0.0519,0.7216,-435.26,-412.09,0.3263,0.1805,"Scaffold_Factor, Scaffold_BX-6",458
19,2,"Dipole_1, Q_2","Dipole_1, Q_2, Scaffold_Factor",0.7697,0.6274,0.1423,0.0519,0.7259,-437.26,-416.41,0.3263,0.1805,"Scaffold_Factor, Scaffold_BX-6",459
82,3,"Dipole_1, Q_2, r2_acc","Dipole_1, Q_2, r2_acc, Scaffold_Factor",0.7697,0.6274,0.1423,0.0519,0.7216,-435.26,-412.09,0.3263,0.1805,"Scaffold_Factor, Scaffold_BX-6",460
210,4,"Dipole_1, Q_2, Polarizability, Polar_acc","Dipole_1, Q_2, Polarizability, Polar_acc, Scaffold_Factor",0.7724,0.6266,0.1458,0.0521,0.7188,-433.69,-408.2,0.3259,0.1806,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",461
208,4,"Dipole_1, Q_2, r2_acc, Polarizability","Dipole_1, Q_2, r2_acc, Polarizability, Scaffold_Factor",0.7724,0.6266,0.1458,0.0521,0.7188,-433.69,-408.2,0.3259,0.1806,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",462
355,5,"Dipole_1, Q_2, r2_acc, Polarizability, Polar_acc","Dipole_1, Q_2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.7724,0.6266,0.1458,0.0521,0.7142,-431.69,-403.88,0.3259,0.1806,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",463
83,3,"Dipole_1, Q_2, Polarizability","Dipole_1, Q_2, Polarizability, Scaffold_Factor",0.7724,0.6266,0.1458,0.0521,0.7232,-435.69,-412.52,0.3259,0.1806,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",464
72,3,"Monopole, r2_acc, Polar_acc","Monopole, r2_acc, Polar_acc, Scaffold_Factor",0.7615,0.6241,0.1374,0.0523,0.7128,-432.94,-409.77,0.2753,0.1872,"Scaffold_Factor, Scaffold_BX-6",465
15,2,"Monopole, r2_acc","Monopole, r2_acc, Scaffold_Factor",0.7615,0.6241,0.1374,0.0523,0.7172,-434.94,-414.09,0.2753,0.1872,"Scaffold_Factor, Scaffold_BX-6",466
17,2,"Monopole, Polar_acc","Monopole, Polar_acc, Scaffold_Factor",0.7615,0.6241,0.1374,0.0523,0.7172,-434.94,-414.09,0.2753,0.1872,"Scaffold_Factor, Scaffold_BX-6",467
1,1,Monopole,"Monopole, Scaffold_Factor",0.7615,0.6241,0.1374,0.0523,0.7215,-436.94,-418.4,0.2753,0.1872,"Scaffold_Factor, Scaffold_BX-6",468
113,3,"Q_2, C6, Polar_acc","Q_2, C6, Polar_acc, Scaffold_Factor",0.7643,0.6239,0.1405,0.0526,0.7138,-433.19,-410.01,0.3206,0.1813,Scaffold_BX-6,469
111,3,"Q_2, C6, r2_acc","Q_2, C6, r2_acc, Scaffold_Factor",0.7643,0.6239,0.1405,0.0526,0.7138,-433.19,-410.01,0.3206,0.1813,Scaffold_BX-6,470
245,4,"Q_2, C6, r2_acc, Polar_acc","Q_2, C6, r2_acc, Polar_acc, Scaffold_Factor",0.7643,0.6239,0.1405,0.0526,0.7092,-431.19,-405.69,0.3206,0.1813,Scaffold_BX-6,471
31,2,"Q_2, C6","Q_2, C6, Scaffold_Factor",0.7643,0.6239,0.1405,0.0526,0.7182,-435.19,-414.33,0.3206,0.1813,Scaffold_BX-6,472
202,4,"Dipole_1, Q_2, C6, r2_acc","Dipole_1, Q_2, C6, r2_acc, Scaffold_Factor",0.7713,0.6161,0.1552,0.0528,0.7172,-433.27,-407.77,0.3262,0.1805,"C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",473
350,5,"Dipole_1, Q_2, C6, r2_acc, Polar_acc","Dipole_1, Q_2, C6, r2_acc, Polar_acc, Scaffold_Factor",0.7713,0.6161,0.1552,0.0528,0.7126,-431.27,-403.46,0.3262,0.1805,"C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",474
80,3,"Dipole_1, Q_2, C6","Dipole_1, Q_2, C6, Scaffold_Factor",0.7713,0.6161,0.1552,0.0528,0.7216,-435.27,-412.09,0.3262,0.1805,"C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",475
204,4,"Dipole_1, Q_2, C6, Polar_acc","Dipole_1, Q_2, C6, Polar_acc, Scaffold_Factor",0.7713,0.6161,0.1552,0.0528,0.7172,-433.27,-407.77,0.3262,0.1805,"C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",476
42,2,"r2, Polar_acc","r2, Polar_acc, Scaffold_Factor",0.7491,0.5949,0.1542,0.0544,0.7025,-431.14,-410.29,0.268,0.1882,"Scaffold_Factor, Scaffold_BX-6",477
6,1,r2,"r2, Scaffold_Factor",0.7491,0.5949,0.1542,0.0544,0.7071,-433.14,-414.6,0.268,0.1882,"Scaffold_Factor, Scaffold_BX-6",478
127,3,"r2, r2_acc, Polar_acc","r2, r2_acc, Polar_acc, Scaffold_Factor",0.7491,0.5949,0.1542,0.0544,0.6979,-429.14,-405.97,0.268,0.1882,"Scaffold_Factor, Scaffold_BX-6",479
40,2,"r2, r2_acc","r2, r2_acc, Scaffold_Factor",0.7491,0.5949,0.1542,0.0544,0.7025,-431.14,-410.29,0.268,0.1882,"Scaffold_Factor, Scaffold_BX-6",480
21,2,"Dipole_1, r2","Dipole_1, r2, Scaffold_Factor",0.7503,0.5846,0.1657,0.0553,0.7026,-431.16,-410.3,0.2689,0.1881,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",481
218,4,"Dipole_1, r2, r2_acc, Polar_acc","Dipole_1, r2, r2_acc, Polar_acc, Scaffold_Factor",0.7503,0.5846,0.1657,0.0553,0.6932,-427.16,-401.67,0.2689,0.1881,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",482
91,3,"Dipole_1, r2, Polar_acc","Dipole_1, r2, Polar_acc, Scaffold_Factor",0.7503,0.5846,0.1657,0.0553,0.698,-429.16,-405.98,0.2689,0.1881,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",483
89,3,"Dipole_1, r2, r2_acc","Dipole_1, r2, r2_acc, Scaffold_Factor",0.7503,0.5846,0.1657,0.0553,0.698,-429.16,-405.98,0.2689,0.1881,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",484
43,2,"r2_acc, Polarizability","r2_acc, Polarizability, Scaffold_Factor",0.744,0.583,0.161,0.0552,0.6965,-429.63,-408.77,0.2647,0.1886,"Scaffold_Factor, Scaffold_BX-6",485
129,3,"r2_acc, Polarizability, Polar_acc","r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.744,0.583,0.161,0.0552,0.6917,-427.63,-404.46,0.2647,0.1886,"Scaffold_Factor, Scaffold_BX-6",486
8,1,Polarizability,"Polarizability, Scaffold_Factor",0.744,0.583,0.161,0.0552,0.7011,-431.63,-413.09,0.2647,0.1886,"Scaffold_Factor, Scaffold_BX-6",487
45,2,"Polarizability, Polar_acc","Polarizability, Polar_acc, Scaffold_Factor",0.744,0.583,0.161,0.0552,0.6965,-429.63,-408.77,0.2647,0.1886,"Scaffold_Factor, Scaffold_BX-6",488
22,2,"Dipole_1, r2_acc","Dipole_1, r2_acc, Scaffold_Factor",0.7459,0.58,0.1659,0.0553,0.6994,-430.36,-409.5,0.2741,0.1874,Scaffold_BX-6,489
93,3,"Dipole_1, r2_acc, Polar_acc","Dipole_1, r2_acc, Polar_acc, Scaffold_Factor",0.7459,0.58,0.1659,0.0553,0.6947,-428.36,-405.18,0.2741,0.1874,Scaffold_BX-6,490
24,2,"Dipole_1, Polar_acc","Dipole_1, Polar_acc, Scaffold_Factor",0.7459,0.58,0.1659,0.0553,0.6994,-430.36,-409.5,0.2741,0.1874,Scaffold_BX-6,491
2,1,Dipole_1,"Dipole_1, Scaffold_Factor",0.7459,0.58,0.1659,0.0553,0.704,-432.36,-413.82,0.2741,0.1874,Scaffold_BX-6,492
37,2,"C6, r2_acc","C6, r2_acc, Scaffold_Factor",0.7395,0.5745,0.165,0.0558,0.6911,-428.32,-407.46,0.2614,0.189,"Scaffold_Factor, Scaffold_BX-6",493
39,2,"C6, Polar_acc","C6, Polar_acc, Scaffold_Factor",0.7395,0.5745,0.165,0.0558,0.6911,-428.32,-407.46,0.2614,0.189,"Scaffold_Factor, Scaffold_BX-6",494
124,3,"C6, r2_acc, Polar_acc","C6, r2_acc, Polar_acc, Scaffold_Factor",0.7395,0.5745,0.165,0.0558,0.6863,-426.32,-403.15,0.2614,0.189,"Scaffold_Factor, Scaffold_BX-6",495
5,1,C6,"C6, Scaffold_Factor",0.7395,0.5745,0.165,0.0558,0.6958,-430.32,-411.78,0.2614,0.189,"Scaffold_Factor, Scaffold_BX-6",496
220,4,"Dipole_1, r2_acc, Polarizability, Polar_acc","Dipole_1, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.747,0.5724,0.1746,0.056,0.6899,-426.37,-400.87,0.2733,0.1875,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",497
94,3,"Dipole_1, Polarizability, Polar_acc","Dipole_1, Polarizability, Polar_acc, Scaffold_Factor",0.747,0.5724,0.1746,0.056,0.6948,-428.37,-405.19,0.2733,0.1875,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",498
92,3,"Dipole_1, r2_acc, Polarizability","Dipole_1, r2_acc, Polarizability, Scaffold_Factor",0.747,0.5724,0.1746,0.056,0.6948,-428.37,-405.19,0.2733,0.1875,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",499
23,2,"Dipole_1, Polarizability","Dipole_1, Polarizability, Scaffold_Factor",0.747,0.5724,0.1746,0.056,0.6995,-430.37,-409.51,0.2733,0.1875,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",500
215,4,"Dipole_1, C6, r2_acc, Polar_acc","Dipole_1, C6, r2_acc, Polar_acc, Scaffold_Factor",0.7476,0.569,0.1786,0.0561,0.6911,-426.65,-401.16,0.2797,0.1867,"C6, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",501
86,3,"Dipole_1, C6, r2_acc","Dipole_1, C6, r2_acc, Scaffold_Factor",0.7476,0.569,0.1786,0.0561,0.6959,-428.65,-405.48,0.2797,0.1867,"C6, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",502
20,2,"Dipole_1, C6","Dipole_1, C6, Scaffold_Factor",0.7476,0.569,0.1786,0.0561,0.7006,-430.65,-409.8,0.2797,0.1867,"C6, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",503
88,3,"Dipole_1, C6, Polar_acc","Dipole_1, C6, Polar_acc, Scaffold_Factor",0.7476,0.569,0.1786,0.0561,0.6959,-428.65,-405.48,0.2797,0.1867,"C6, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",504
35,2,"Q_2, Polar_acc","Q_2, Polar_acc, Scaffold_Factor",0.5947,0.3714,0.2233,0.0703,0.5171,-394.8,-373.95,0.033,0.2163,Scaffold_BX-6,505
4,1,Q_2,"Q_2, Scaffold_Factor",0.5947,0.3714,0.2233,0.0703,0.5244,-396.8,-378.26,0.033,0.2163,Scaffold_BX-6,506
33,2,"Q_2, r2_acc","Q_2, r2_acc, Scaffold_Factor",0.5947,0.3714,0.2233,0.0703,0.5171,-394.8,-373.95,0.033,0.2163,Scaffold_BX-6,507
118,3,"Q_2, r2_acc, Polar_acc","Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.5947,0.3714,0.2233,0.0703,0.5096,-392.8,-369.63,0.033,0.2163,Scaffold_BX-6,508
44,2,"r2_acc, Polar_acc","r2_acc, Polar_acc, Scaffold_Factor",0.3718,0.2713,0.1005,0.0777,0.2625,-363.04,-342.19,0.1285,0.2053,Scaffold_BX-6,509
9,1,Polar_acc,"Polar_acc, Scaffold_Factor",0.3718,0.2713,0.1005,0.0777,0.2737,-365.04,-346.5,0.1285,0.2053,Scaffold_BX-6,510
7,1,r2_acc,"r2_acc, Scaffold_Factor",0.3718,0.2713,0.1005,0.0777,0.2737,-365.04,-346.5,0.1285,0.2053,Scaffold_BX-6,511
